,cik,year,10-K,10-Q,10-KQ
13994,58822,2017,0,2,2
13995,58997,1996,0,1,1
13996,58997,1997,1,3,4
13997,58997,1998,1,3,4
13998,58997,1999,1,3,4
13999,58997,2000,0,2,2
14000,59198,1995,0,1,1
14001,59198,1996,0,1,1
14002,59198,1997,0,3,3
14003,59198,1998,0,3,3
14004,59198,1999,1,0,1
14005,59229,1995,0,1,1
14006,59229,1996,0,1,1
14007,59229,1997,0,3,3
14008,59229,1998,0,3,3
14009,59229,1999,0,3,3
14010,59229,2000,0,3,3
14011,59229,2001,0,3,3
14012,59229,2002,0,3,3
14013,59229,2003,1,3,4
14014,59229,2004,1,3,4
14015,59229,2005,1,3,4
14016,59240,1995,0,1,1
14017,59240,1996,0,1,1
14018,59240,1997,0,3,3
14019,59240,1998,0,3,3
14020,59240,1999,1,3,4
14021,59240,2000,0,3,3
14022,59240,2001,0,3,3
14023,59240,2002,0,3,3
14024,59240,2003,1,3,4
14025,59240,2004,1,1,2
14026,59255,1995,0,1,1
14027,59255,1996,0,1,1
14028,59255,1997,1,3,4
14029,59255,1998,0,4,4
14030,59255,1999,1,3,4
14031,59255,2000,0,3,3
14032,59255,2001,0,3,3
14033,59255,2002,0,4,4
14034,59255,2003,1,3,4
14035,59255,2004,1,3,4
14036,59255,2005,1,3,4
14037,59255,2006,1,3,4
14038,59255,2007,1,3,4
14039,59255,2008,1,3,4
14040,59255,2009,1,3,4
14041,59255,2010,1,3,4
14042,59255,2011,1,3,4
14043,59255,2012,1,3,4
14044,59255,2013,1,3,4
14045,59255,2014,1,3,4
14046,59255,2015,1,3,4
14047,59255,2016,1,3,4
14048,59255,2017,1,3,4
14049,59440,1995,0,1,1
14050,59440,2001,0,3,3
14051,59440,2002,0,3,3
14052,59440,2003,1,3,4
14053,59440,2004,1,2,3
14054,59440,2005,1,3,4
14055,59440,2006,1,3,4
14056,59440,2007,1,3,4
14057,59440,2008,1,3,4
14058,59440,2009,1,3,4
14059,59440,2010,1,3,4
14060,59440,2011,1,3,4
14061,59440,2012,1,3,4
14062,59440,2013,1,3,4
14063,59440,2014,1,3,4
14064,59440,2015,1,3,4
14065,59440,2016,1,3,4
14066,59440,2017,1,3,4
14067,59478,1995,0,1,1
14068,59478,1996,1,1,2
14069,59478,1997,0,3,3
14070,59478,1998,1,3,4
14071,59478,1999,1,3,4
14072,59478,2000,1,3,4
14073,59478,2001,1,3,4
14074,59478,2002,0,3,3
14075,59478,2003,1,3,4
14076,59478,2004,1,3,4
14077,59478,2005,1,3,4
14078,59478,2006,1,3,4
14079,59478,2007,1,3,4
14080,59478,2008,1,3,4
14081,59478,2009,1,3,4
14082,59478,2010,1,3,4
14083,59478,2011,1,3,4
14084,59478,2012,1,3,4
14085,59478,2013,1,3,4
14086,59478,2014,1,3,4
14087,59478,2015,1,3,4
14088,59478,2016,1,3,4
14089,59478,2017,1,3,4
14090,59479,1995,0,1,1
14091,59479,1996,0,1,1
14092,59479,1997,1,3,4
14093,59479,1998,1,3,4
14094,59479,1999,1,3,4
14095,59479,2000,1,3,4
14096,59527,1995,0,1,1
14097,59527,1996,1,1,2
14098,59527,1997,0,3,3
14099,59527,1998,0,3,3
14100,59527,1999,1,3,4
14101,59527,2000,1,3,4
14102,59527,2001,0,3,3
14103,59527,2002,0,3,3
14104,59527,2003,1,3,4
14105,59527,2004,1,3,4
14106,59527,2005,1,3,4
14107,59527,2006,1,3,4
14108,59527,2007,1,3,4
14109,59527,2008,1,3,4
14110,59527,2009,1,3,4
14111,59527,2010,1,3,4
14112,59527,2011,1,3,4
14113,59527,2012,1,3,4
14114,59527,2013,1,3,4
14115,59527,2014,1,3,4
14116,59527,2015,1,3,4
14117,59527,2016,1,3,4
14118,59527,2017,1,2,3
14119,59544,1995,1,1,2
14120,59544,1996,0,1,1
14121,59544,1997,1,2,3
14122,59544,1998,1,1,2
14123,59544,1999,2,8,10
14124,59544,2000,1,3,4
14125,59544,2001,1,3,4
14126,59544,2002,1,3,4
14127,59544,2003,0,2,2
14128,59544,2004,1,3,4
14129,59544,2008,0,3,3
14130,59558,1995,0,1,1
14131,59558,1996,0,1,1
14132,59558,1997,1,3,4
14133,59558,1998,1,3,4
14134,59558,1999,1,3,4
14135,59558,2000,1,3,4
14136,59558,2001,1,3,4
14137,59558,2002,1,3,4
14138,59558,2003,1,3,4
14139,59558,2004,1,3,4
14140,59558,2005,1,3,4
14141,59558,2006,1,3,4
14142,59558,2007,1,3,4
14143,59558,2008,1,3,4
14144,59558,2009,1,3,4
14145,59558,2010,1,3,4
14146,59558,2011,1,3,4
14147,59558,2012,1,3,4
14148,59558,2013,1,3,4
14149,59558,2014,1,3,4
14150,59558,2015,1,3,4
14151,59558,2016,1,3,4
14152,59558,2017,1,3,4
14153,59584,1995,0,2,2
14154,59584,1996,1,1,2
14155,59584,1997,1,3,4
14156,59584,1998,0,1,1
14157,59591,1995,0,1,1
14158,59591,1996,0,1,1
14159,59591,1997,1,3,4
14160,59591,1998,1,3,4
14161,59591,1999,1,3,4
14162,59591,2000,1,3,4
14163,59593,1995,0,1,1
14164,59593,1996,0,1,1
14165,59593,1997,0,3,3
14166,59593,1998,1,3,4
14167,59593,1999,1,3,4
14168,59593,2000,1,3,4
14169,59860,1996,1,0,1
14170,59860,1998,1,4,5
14171,59860,1999,1,3,4
14172,59860,2000,1,3,4
14173,59860,2001,1,0,1
14174,59860,2008,0,3,3
14175,59860,2009,1,3,4
14176,59860,2010,1,3,4
14177,59860,2011,1,3,4
14178,59860,2012,1,3,4
14179,59860,2013,1,3,4
14180,59860,2014,1,3,4
14181,59860,2015,1,3,4
14182,59860,2016,1,3,4
14183,59860,2017,1,3,4
14184,59870,1995,0,1,1
14185,59870,1996,0,1,1
14186,59870,1997,1,3,4
14187,59870,1998,1,3,4
14188,59870,1999,1,3,4
14189,59870,2000,1,1,2
14190,59880,1995,0,1,1
14191,59880,1996,1,2,3
14192,59880,1997,1,3,4
14193,59880,1998,1,3,4
14194,59880,1999,1,3,4
14195,59880,2000,1,3,4
14196,59880,2001,0,1,1
14197,60041,1995,0,1,1
14198,60041,1996,1,1,2
14199,60064,1996,0,1,1
14200,60064,1997,1,3,4
14201,60064,1998,1,3,4
14202,60064,1999,1,3,4
14203,60064,2000,1,2,3
14204,60086,1995,0,1,1
14205,60086,1996,0,1,1
14206,60086,1997,0,3,3
14207,60086,1998,0,4,4
14208,60086,1999,0,3,3
14209,60086,2000,0,3,3
14210,60086,2001,0,3,3
14211,60086,2002,1,3,4
14212,60086,2003,1,3,4
14213,60086,2004,1,3,4
14214,60086,2005,1,3,4
14215,60086,2006,1,3,4
14216,60086,2007,1,3,4
14217,60086,2008,1,3,4
14218,60086,2009,1,3,4
14219,60086,2010,1,3,4
14220,60086,2011,1,3,4
14221,60086,2012,1,3,4
14222,60086,2013,1,3,4
14223,60086,2014,1,3,4
14224,60086,2015,1,3,4
14225,60086,2016,1,3,4
14226,60086,2017,1,3,4
14227,60150,1995,1,1,2
14228,60150,1996,0,2,2
14229,60150,1997,1,3,4
14230,60150,1998,1,3,4
14231,60150,1999,1,3,4
14232,60150,2000,1,3,4
14233,60150,2001,1,3,4
14234,60150,2002,1,3,4
14235,60150,2003,0,2,2
14236,60153,1995,0,1,1
14237,60153,1996,0,1,1
14238,60153,2002,0,1,1
14239,60195,1995,0,1,1
14240,60195,1996,1,1,2
14241,60195,1997,1,3,4
14242,60195,1998,1,3,4
14243,60195,1999,0,2,2
14244,60195,2000,0,3,3
14245,60251,1995,0,1,1
14246,60251,1996,1,1,2
14247,60251,1997,1,3,4
14248,60251,1998,1,3,4
14249,60251,1999,1,3,4
14250,60302,1996,1,1,2
14251,60302,1997,0,3,3
14252,60302,1998,0,3,3
14253,60302,1999,0,3,3
14254,60302,2000,0,3,3
14255,60302,2001,1,3,4
14256,60302,2002,0,3,3
14257,60302,2003,1,3,4
14258,60302,2004,1,3,4
14259,60302,2005,1,3,4
14260,60302,2006,1,4,5
14261,60302,2007,1,0,1
14262,60357,1995,0,1,1
14263,60357,1996,0,2,2
14264,60512,1995,0,1,1
14265,60512,1996,1,1,2
14266,60512,1997,1,3,4
14267,60519,1995,1,1,2
14268,60519,1996,0,1,1
14269,60519,1997,0,3,3
14270,60519,1998,1,3,4
14271,60519,1999,1,3,4
14272,60519,2000,1,3,4
14273,60519,2001,0,3,3
14274,60519,2002,1,3,4
14275,60519,2003,1,3,4
14276,60519,2004,1,3,4
14277,60519,2005,1,3,4
14278,60519,2006,1,3,4
14279,60519,2007,1,3,4
14280,60519,2008,1,3,4
14281,60519,2009,1,3,4
14282,60519,2010,1,3,4
14283,60519,2011,1,3,4
14284,60519,2012,1,3,4
14285,60519,2013,1,3,4
14286,60519,2014,1,3,4
14287,60519,2015,1,3,4
14288,60519,2016,1,3,4
14289,60519,2017,1,3,4
14290,60527,2005,0,1,1
14291,60549,1995,0,1,1
14292,60549,1996,0,1,1
14293,60549,1997,0,3,3
14294,60549,1998,0,3,3
14295,60549,1999,1,3,4
14296,60549,2000,0,3,3
14297,60549,2001,0,1,1
14298,60549,2002,0,1,1
14299,60549,2003,1,3,4
14300,60549,2004,1,3,4
14301,60549,2005,1,3,4
14302,60549,2007,1,0,1
14303,60653,1995,0,1,1
14304,60653,1996,1,1,2
14305,60653,1997,1,3,4
14306,60653,1998,1,3,4
14307,60653,1999,1,3,4
14308,60653,2000,1,3,4
14309,60653,2001,1,3,4
14310,60653,2002,0,3,3
14311,60667,1995,0,1,1
14312,60667,1996,0,1,1
14313,60667,1997,1,3,4
14314,60667,1998,1,3,4
14315,60667,1999,0,3,3
14316,60667,2000,0,3,3
14317,60667,2001,0,3,3
14318,60667,2002,1,3,4
14319,60667,2003,1,3,4
14320,60667,2004,1,3,4
14321,60667,2005,1,3,4
14322,60667,2006,1,3,4
14323,60667,2007,1,3,4
14324,60667,2008,1,3,4
14325,60667,2009,1,3,4
14326,60667,2010,1,3,4
14327,60667,2011,1,3,4
14328,60667,2012,1,3,4
14329,60667,2013,1,3,4
14330,60667,2014,1,3,4
14331,60667,2015,1,3,4
14332,60667,2016,1,3,4
14333,60667,2017,1,3,4
14334,60714,1995,0,1,1
14335,60714,1996,0,1,1
14336,60714,1997,1,3,4
14337,60714,1998,1,3,4
14338,60714,1999,2,4,6
14339,60714,2000,1,3,4
14340,60714,2001,1,3,4
14341,60714,2002,1,3,4
14342,60714,2003,1,3,4
14343,60714,2004,1,3,4
14344,60714,2005,1,3,4
14345,60714,2006,1,3,4
14346,60714,2007,1,3,4
14347,60714,2008,1,3,4
14348,60714,2009,1,3,4
14349,60714,2010,1,3,4
14350,60714,2011,1,3,4
14351,60714,2012,1,3,4
14352,60714,2013,1,3,4
14353,60714,2014,1,3,4
14354,60714,2015,1,3,4
14355,60714,2016,1,3,4
14356,60714,2017,1,3,4
14357,60731,1995,0,1,1
14358,60731,1996,0,1,1
14359,60731,1997,0,3,3
14360,60731,1998,0,3,3
14361,60731,1999,0,3,3
14362,60731,2000,0,3,3
14363,60731,2001,0,3,3
14364,60751,1995,0,1,1
14365,60751,1996,0,1,1
14366,60751,1997,0,3,3
14367,60751,1998,1,3,4
14368,60751,1999,0,3,3
14369,60751,2000,1,3,4
14370,60751,2001,0,3,3
14371,60751,2002,1,3,4
14372,60751,2003,1,3,4
14373,60751,2004,1,3,4
14374,60751,2005,1,3,4
14375,60751,2006,1,3,4
14376,60751,2007,1,3,4
14377,60751,2008,1,3,4
14378,60751,2009,1,3,4
14379,60751,2010,1,3,4
14380,60751,2011,1,2,3
14381,60849,1995,0,1,1
14382,60849,1996,1,1,2
14383,60849,1997,1,3,4
14384,60849,1998,1,3,4
14385,60849,1999,1,3,4
14386,60849,2000,1,3,4
14387,60849,2001,1,3,4
14388,60849,2002,0,3,3
14389,60849,2003,1,3,4
14390,60849,2004,1,3,4
14391,60849,2005,1,3,4
14392,60849,2006,1,3,4
14393,60849,2007,1,3,4
14394,60849,2008,1,3,4
14395,60849,2009,1,3,4
14396,60849,2010,1,3,4
14397,60849,2011,1,3,4
14398,60849,2012,1,3,4
14399,60849,2013,1,1,2
14400,60860,1995,0,1,1
14401,60860,1996,0,1,1
14402,60860,1997,1,3,4
14403,60860,1998,0,1,1
14404,60876,1995,0,1,1
14405,60876,1996,0,1,1
14406,60876,1997,1,3,4
14407,60876,1998,1,3,4
14408,60876,1999,1,3,4
14409,60876,2000,0,3,3
14410,60876,2001,1,3,4
14411,60876,2002,0,3,3
14412,60876,2003,1,3,4
14413,60876,2004,1,3,4
14414,60876,2005,1,3,4
14415,60876,2006,1,3,4
14416,60876,2007,1,3,4
14417,60876,2008,1,3,4
14418,60876,2009,1,3,4
14419,60876,2010,1,3,4
14420,60876,2011,1,3,4
14421,60876,2012,1,3,4
14422,60911,1998,1,3,4
14423,60911,1999,0,3,3
14424,60911,2000,1,4,5
14425,60911,2001,0,3,3
14426,60911,2002,1,1,2
14427,60977,1995,0,1,1
14428,60977,1996,0,1,1
14429,60977,1997,0,3,3
14430,60977,1998,1,3,4
14431,60977,1999,0,3,3
14432,60977,2000,2,3,5
14433,60977,2001,1,3,4
14434,60977,2002,0,3,3
14435,60977,2003,1,3,4
14436,60977,2004,1,2,3
14437,60977,2005,1,3,4
14438,60977,2006,1,3,4
14439,60977,2007,1,3,4
14440,60977,2008,1,3,4
14441,60977,2009,1,3,4
14442,60977,2010,1,3,4
14443,60977,2011,1,3,4
14444,60977,2012,1,3,4
14445,60977,2013,1,3,4
14446,60977,2014,1,3,4
14447,60977,2015,1,3,4
14448,60977,2016,1,3,4
14449,60977,2017,1,3,4
14450,61004,1995,0,1,1
14451,61004,1996,0,1,1
14452,61004,1997,1,3,4
14453,61004,1998,0,3,3
14454,61004,1999,1,3,4
14455,61004,2000,1,3,4
14456,61004,2001,0,3,3
14457,61004,2002,1,3,4
14458,61004,2003,1,3,4
14459,61004,2004,1,2,3
14460,61004,2005,1,3,4
14461,61004,2006,1,3,4
14462,61004,2007,1,3,4
14463,61004,2008,1,3,4
14464,61004,2009,1,3,4
14465,61004,2010,1,3,4
14466,61004,2011,1,3,4
14467,61004,2012,1,3,4
14468,61004,2013,1,3,4
14469,61004,2014,1,3,4
14470,61004,2015,1,3,4
14471,61004,2016,1,3,4
14472,61004,2017,1,3,4
14473,61113,1996,0,1,1
14474,61113,1997,1,3,4
14475,61138,1995,0,1,1
14476,61138,1996,0,2,2
14477,61138,1997,1,3,4
14478,61138,1998,1,3,4
14479,61138,1999,1,3,4
14480,61138,2000,1,3,4
14481,61138,2001,1,3,4
14482,61138,2002,1,3,4
14483,61138,2003,1,3,4
14484,61138,2004,1,3,4
14485,61138,2005,1,3,4
14486,61138,2006,1,3,4
14487,61138,2007,1,0,1
14488,61339,1995,0,1,1
14489,61339,1996,0,1,1
14490,61339,1997,0,3,3
14491,61339,1998,0,3,3
14492,61339,1999,0,3,3
14493,61339,2000,0,3,3
14494,61339,2001,0,3,3
14495,61339,2002,0,3,3
14496,61339,2003,1,3,4
14497,61339,2004,1,3,4
14498,61339,2005,1,3,4
14499,61339,2006,1,3,4
14500,61339,2007,1,3,4
14501,61339,2008,1,3,4
14502,61339,2009,1,3,4
14503,61339,2010,1,3,4
14504,61339,2011,1,2,3
14505,61339,2013,0,2,2
14506,61339,2014,1,2,3
14507,61339,2015,1,2,3
14508,61339,2016,1,3,4
14509,61339,2017,1,3,4
14510,61398,1995,0,1,1
14511,61398,1996,0,2,2
14512,61398,1997,0,3,3
14513,61398,1998,0,3,3
14514,61398,1999,0,3,3
14515,61398,2000,0,3,3
14516,61398,2001,0,3,3
14517,61398,2002,1,3,4
14518,61398,2003,1,3,4
14519,61398,2004,1,3,4
14520,61398,2005,1,3,4
14521,61398,2006,1,3,4
14522,61398,2007,1,3,4
14523,61398,2008,1,3,4
14524,61398,2009,1,3,4
14525,61398,2010,1,3,4
14526,61398,2011,1,3,4
14527,61398,2012,1,3,4
14528,61398,2013,1,3,4
14529,61398,2014,1,3,4
14530,61398,2015,1,3,4
14531,61398,2016,1,3,4
14532,61398,2017,0,4,4
14533,61425,1995,0,1,1
14534,61442,1995,1,0,1
14535,61442,1996,1,1,2
14536,61442,1997,1,3,4
14537,61442,1998,1,3,4
14538,61442,1999,1,3,4
14539,61442,2000,0,4,4
14540,61442,2001,0,3,3
14541,61442,2002,1,4,5
14542,61442,2003,1,1,2
14543,61478,1996,1,1,2
14544,61478,1997,1,3,4
14545,61478,1998,2,3,5
14546,61478,1999,1,3,4
14547,61478,2000,0,3,3
14548,61478,2001,0,3,3
14549,61478,2002,1,3,4
14550,61478,2003,1,3,4
14551,61478,2004,1,3,4
14552,61478,2005,1,3,4
14553,61478,2006,1,3,4
14554,61478,2007,2,3,5
14555,61478,2008,1,3,4
14556,61478,2009,0,3,3
14557,61478,2010,1,3,4
14558,61494,2000,2,0,2
14559,61500,2001,1,1,2
14560,61500,2008,0,3,3
14561,61500,2009,1,0,1
14562,61611,1995,0,1,1
14563,61611,1996,1,1,2
14564,61611,1997,1,3,4
14565,61611,1998,1,3,4
14566,61611,1999,1,3,4
14567,61611,2000,1,3,4
14568,61611,2001,1,3,4
14569,61611,2002,1,3,4
14570,61611,2003,1,1,2
14571,61611,2004,1,0,1
14572,61953,1996,0,1,1
14573,61986,1995,0,1,1
14574,61986,1996,0,1,1
14575,61986,1997,1,3,4
14576,61986,1998,1,3,4
14577,61986,1999,1,3,4
14578,61986,2000,1,3,4
14579,61986,2001,1,3,4
14580,61986,2002,1,3,4
14581,61986,2003,1,3,4
14582,61986,2004,1,3,4
14583,61986,2005,1,3,4
14584,61986,2006,1,3,4
14585,61986,2007,1,3,4
14586,61986,2008,1,3,4
14587,61986,2009,1,3,4
14588,61986,2010,1,3,4
14589,61986,2011,1,3,4
14590,61986,2012,1,3,4
14591,61986,2013,1,3,4
14592,61986,2014,1,3,4
14593,61986,2015,1,3,4
14594,61986,2016,1,3,4
14595,61986,2017,1,3,4
14596,62142,1995,0,1,1
14597,62142,1996,0,1,1
14598,62142,1997,1,3,4
14599,62142,1998,1,0,1
14600,62234,1995,0,2,2
14601,62234,1996,0,3,3
14602,62234,1997,1,3,4
14603,62234,1998,0,2,2
14604,62234,1999,0,3,3
14605,62234,2000,0,3,3
14606,62234,2001,1,3,4
14607,62234,2002,1,3,4
14608,62234,2003,1,3,4
14609,62234,2004,1,3,4
14610,62234,2005,1,3,4
14611,62234,2006,1,3,4
14612,62234,2007,1,3,4
14613,62234,2008,1,3,4
14614,62234,2009,1,3,4
14615,62234,2010,1,3,4
14616,62234,2011,1,3,4
14617,62234,2012,1,3,4
14618,62234,2013,1,3,4
14619,62234,2014,1,3,4
14620,62234,2015,1,3,4
14621,62234,2016,0,4,4
14622,62234,2017,1,3,4
14623,62262,1995,0,1,1
14624,62262,1996,1,0,1
14625,62262,1997,0,3,3
14626,62262,1998,1,4,5
14627,62262,1999,1,3,4
14628,62262,2000,1,3,4
14629,62262,2001,1,2,3
14630,62262,2002,1,4,5
14631,62262,2003,1,2,3
14632,62262,2004,1,3,4
14633,62262,2005,1,3,4
14634,62262,2006,0,3,3
14635,62348,1995,0,1,1
14636,62348,1996,1,1,2
14637,62348,1997,1,3,4
14638,62348,1998,1,3,4
14639,62348,1999,1,3,4
14640,62362,1995,0,1,1
14641,62362,1996,0,2,2
14642,62362,1997,0,3,3
14643,62362,1998,0,3,3
14644,62362,1999,0,3,3
14645,62362,2000,0,3,3
14646,62362,2001,0,3,3
14647,62362,2002,1,3,4
14648,62362,2003,1,3,4
14649,62362,2004,1,3,4
14650,62362,2005,1,3,4
14651,62362,2006,1,3,4
14652,62362,2007,1,3,4
14653,62362,2008,1,3,4
14654,62362,2009,1,3,4
14655,62362,2010,1,3,4
14656,62362,2011,1,3,4
14657,62362,2012,1,3,4
14658,62362,2013,1,3,4
14659,62362,2014,1,3,4
14660,62362,2015,1,3,4
14661,62362,2016,1,3,4
14662,62362,2017,1,3,4
14663,62418,1995,0,1,1
14664,62418,1996,0,2,2
14665,62418,1997,1,3,4
14666,62418,1998,1,3,4
14667,62418,1999,1,3,4
14668,62418,2000,1,2,3
14669,62465,1995,0,1,1
14670,62465,1996,1,1,2
14671,62465,1997,1,3,4
14672,62465,1998,1,3,4
14673,62465,1999,1,1,2
14674,62675,1996,0,1,1
14675,62675,1997,1,3,4
14676,62675,1998,1,2,3
14677,62709,1995,0,1,1
14678,62709,1996,0,1,1
14679,62709,1997,1,3,4
14680,62709,1998,0,3,3
14681,62709,1999,1,3,4
14682,62709,2000,1,3,4
14683,62709,2001,1,3,4
14684,62709,2002,1,3,4
14685,62709,2003,1,3,4
14686,62709,2004,1,2,3
14687,62709,2005,1,3,4
14688,62709,2006,1,3,4
14689,62709,2007,1,3,4
14690,62709,2008,1,3,4
14691,62709,2009,1,3,4
14692,62709,2010,1,3,4
14693,62709,2011,1,3,4
14694,62709,2012,1,3,4
14695,62709,2013,1,3,4
14696,62709,2014,1,3,4
14697,62709,2015,1,3,4
14698,62709,2016,1,3,4
14699,62709,2017,1,3,4
14700,62737,1995,0,1,1
14701,62737,1996,0,2,2
14702,62737,1997,1,3,4
14703,62737,1998,0,3,3
14704,62737,1999,1,3,4
14705,62737,2000,1,3,4
14706,62737,2001,1,3,4
14707,62737,2002,1,3,4
14708,62737,2003,1,3,4
14709,62737,2004,1,3,4
14710,62737,2005,1,3,4
14711,62737,2006,1,2,3
14712,62741,1995,0,1,1
14713,62741,1996,0,1,1
14714,62741,1997,1,3,4
14715,62741,1998,0,3,3
14716,62741,1999,1,3,4
14717,62741,2000,0,3,3
14718,62741,2001,1,3,4
14719,62741,2002,1,3,4
14720,62741,2003,1,3,4
14721,62741,2004,1,3,4
14722,62741,2005,1,3,4
14723,62741,2006,1,3,4
14724,62741,2007,1,2,3
14725,62765,1995,0,1,1
14726,62765,1996,0,2,2
14727,62765,1997,0,3,3
14728,62765,1998,0,3,3
14729,62765,1999,0,3,3
14730,62996,1995,0,1,1
14731,62996,1996,0,1,1
14732,62996,1997,0,3,3
14733,62996,1998,1,3,4
14734,62996,1999,1,3,4
14735,62996,2000,1,3,4
14736,62996,2001,1,3,4
14737,62996,2002,0,4,4
14738,62996,2003,1,3,4
14739,62996,2004,1,3,4
14740,62996,2005,1,3,4
14741,62996,2006,1,3,4
14742,62996,2007,1,3,4
14743,62996,2008,1,3,4
14744,62996,2009,1,3,4
14745,62996,2010,1,3,4
14746,62996,2011,1,3,4
14747,62996,2012,1,3,4
14748,62996,2013,1,3,4
14749,62996,2014,1,3,4
14750,62996,2015,1,3,4
14751,62996,2016,1,3,4
14752,62996,2017,1,3,4
14753,63073,1995,0,1,1
14754,63073,1996,0,1,1
14755,63073,1997,0,3,3
14756,63073,1998,0,3,3
14757,63073,1999,0,3,3
14758,63118,1995,0,1,1
14759,63276,1995,0,1,1
14760,63276,1996,1,1,2
14761,63276,1997,1,4,5
14762,63276,1998,1,3,4
14763,63276,1999,1,3,4
14764,63276,2000,1,3,4
14765,63276,2001,0,3,3
14766,63276,2002,1,3,4
14767,63276,2003,1,3,4
14768,63276,2004,1,3,4
14769,63276,2005,1,3,4
14770,63276,2006,1,3,4
14771,63276,2007,1,3,4
14772,63276,2008,1,3,4
14773,63276,2009,1,3,4
14774,63276,2010,1,3,4
14775,63276,2011,1,3,4
14776,63276,2012,1,3,4
14777,63276,2013,1,3,4
14778,63276,2014,1,3,4
14779,63276,2015,1,3,4
14780,63276,2016,1,3,4
14781,63276,2017,1,3,4
14782,63296,1995,1,0,1
14783,63296,1996,1,1,2
14784,63296,1997,1,3,4
14785,63296,1998,1,3,4
14786,63296,1999,1,3,4
14787,63296,2000,1,3,4
14788,63296,2001,1,3,4
14789,63296,2002,1,3,4
14790,63296,2003,1,3,4
14791,63296,2004,1,3,4
14792,63296,2005,1,3,4
14793,63296,2006,1,3,4
14794,63296,2007,1,3,4
14795,63296,2008,1,3,4
14796,63296,2009,1,3,4
14797,63296,2010,1,3,4
14798,63296,2011,1,3,4
14799,63296,2012,1,3,4
14800,63296,2013,1,3,4
14801,63296,2014,1,3,4
14802,63296,2015,1,3,4
14803,63296,2016,1,3,4
14804,63296,2017,1,3,4
14805,63296,2018,0,1,1
14806,63330,1995,0,1,1
14807,63330,1996,1,1,2
14808,63330,1997,0,3,3
14809,63330,1998,0,3,3
14810,63330,1999,0,3,3
14811,63330,2000,1,3,4
14812,63330,2001,1,3,4
14813,63330,2002,1,3,4
14814,63330,2003,1,3,4
14815,63330,2004,1,3,4
14816,63330,2005,1,3,4
14817,63330,2006,1,3,4
14818,63330,2007,1,3,4
14819,63330,2008,1,3,4
14820,63330,2009,1,3,4
14821,63330,2010,1,3,4
14822,63330,2011,1,3,4
14823,63330,2012,1,3,4
14824,63330,2013,1,3,4
14825,63330,2014,1,3,4
14826,63330,2015,1,3,4
14827,63330,2016,1,3,4
14828,63330,2017,1,3,4
14829,63416,1994,1,0,1
14830,63416,1995,0,1,1
14831,63416,1996,0,1,1
14832,63416,1997,0,2,2
14833,63416,1998,0,3,3
14834,63416,1999,0,3,3
14835,63416,2000,0,3,3
14836,63416,2001,0,3,3
14837,63416,2002,0,3,3
14838,63416,2003,1,3,4
14839,63416,2004,1,3,4
14840,63416,2005,1,2,3
14841,63528,1995,0,1,1
14842,63528,1996,0,1,1
14843,63528,1997,0,3,3
14844,63528,1998,0,3,3
14845,63528,1999,0,3,3
14846,63528,2000,0,3,3
14847,63528,2001,0,3,3
14848,63528,2002,0,1,1
14849,63541,1995,0,1,1
14850,63541,1996,1,1,2
14851,63541,1997,1,3,4
14852,63541,1998,1,3,4
14853,63541,1999,1,3,4
14854,63541,2000,1,3,4
14855,63541,2001,0,3,3
14856,63541,2002,0,3,3
14857,63541,2003,1,3,4
14858,63541,2004,1,3,4
14859,63541,2005,1,3,4
14860,63541,2006,1,0,1
14861,63686,1996,2,1,3
14862,63686,1997,0,3,3
14863,63686,1998,0,3,3
14864,63686,1999,1,3,4
14865,63686,2000,1,3,4
14866,63686,2001,0,3,3
14867,63686,2002,1,3,4
14868,63754,1995,0,1,1
14869,63754,1996,0,1,1
14870,63754,1997,1,3,4
14871,63754,1998,1,3,4
14872,63754,1999,1,3,4
14873,63754,2000,1,3,4
14874,63754,2001,1,3,4
14875,63754,2002,1,3,4
14876,63754,2003,1,3,4
14877,63754,2004,1,3,4
14878,63754,2005,1,3,4
14879,63754,2006,1,3,4
14880,63754,2007,1,3,4
14881,63754,2008,1,3,4
14882,63754,2009,1,3,4
14883,63754,2010,1,3,4
14884,63754,2011,1,3,4
14885,63754,2012,1,3,4
14886,63754,2013,1,3,4
14887,63754,2014,1,3,4
14888,63754,2015,1,3,4
14889,63754,2016,1,3,4
14890,63754,2017,1,3,4
14891,63754,2018,1,0,1
14892,63801,1995,0,2,2
14893,63814,1995,0,1,1
14894,63814,1996,0,1,1
14895,63814,1997,0,3,3
14896,63814,1998,0,3,3
14897,63814,1999,0,3,3
14898,63814,2000,0,3,3
14899,63814,2001,0,3,3
14900,63814,2002,1,3,4
14901,63814,2003,1,3,4
14902,63814,2004,1,3,4
14903,63814,2005,1,3,4
14904,63814,2006,1,3,4
14905,63814,2007,1,3,4
14906,63814,2008,1,3,4
14907,63814,2009,1,3,4
14908,63908,1995,0,1,1
14909,63908,1996,1,1,2
14910,63908,1997,1,3,4
14911,63908,1998,1,3,4
14912,63908,1999,1,3,4
14913,63908,2000,1,3,4
14914,63908,2001,0,3,3
14915,63908,2002,0,3,3
14916,63908,2003,1,3,4
14917,63908,2004,1,3,4
14918,63908,2005,1,3,4
14919,63908,2006,1,3,4
14920,63908,2007,1,3,4
14921,63908,2008,1,3,4
14922,63908,2009,1,3,4
14923,63908,2010,1,3,4
14924,63908,2011,1,3,4
